,Column 0,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19
2001-12-13,148.93085587800127,351.5434923178392,371.5203724061391,258.86583456488205,131.52739757909018,142.47050547503113,166.68132451285356,218.03467164751467,189.2372656410844,186.3105692295528,223.9641640250617,265.35376045310636,420.49649241397924,150.17552128031866,207.78681880186642,491.9148516836327,337.54823386245624,384.94231259242184,275.60644007257474,313.1293100880305
2001-12-14,148.54868361850643,350.64913187433734,371.7364030823153,259.4461001325189,132.00080490762656,142.0309936110422,166.02095176962757,218.60968453348008,188.50504171368914,186.9816688110822,224.39310059695885,265.4201975310859,421.25200338869826,149.30568958584846,207.38729042788307,492.88683009102164,337.9371254806098,384.0232821108136,276.3800879613015,313.77925966997435
2001-12-17,147.65548072402507,351.6408131616228,370.99951909539635,258.86081758360336,131.81680817866996,142.17917921345713,166.24620612921478,218.57087611731416,188.33916152063128,187.35210120487335,224.9202447013976,265.4227490032491,421.02317663845093,148.56736794459806,207.8122652204231,492.4072573759988,338.5608245382235,384.2206044960948,276.8804112406289,313.8829030513194
2001-12-18,147.351497628329,350.904873333294,371.59389639875553,258.50997767474934,131.6026015616381,141.36111038661218,165.5732625815657,218.06670477438925,188.81222649663775,187.26262057530073,224.99059001639685,265.2308059556819,420.9467074388019,149.4880454080623,207.41471501752633,491.5304071650325,338.0693127587484,384.96639725693575,277.6310286818426,314.5705387346624
2001-12-19,147.51674772130326,351.4112983290777,372.0226520898935,259.07352485922496,130.89969725428347,140.97362891018093,165.21085103809045,218.9915198711926,187.96881611248457,187.99534011551114,225.4695980264764,265.52620582375687,421.65509843399605,150.14280710966943,207.52537157948356,492.466917027539,338.3186305484684,385.7020873777678,277.0624101349687,314.16789432758503
2001-12-20,148.1237331669846,351.40398453361513,371.33677189689973,258.3576198352209,131.4928187612888,140.71300401709647,164.71021453272667,219.38157970121551,187.7156298185026,187.1140756268188,224.737605331386,264.6219787103882,422.1109518928928,150.14893088655597,207.5725425919174,493.0171711552725,339.1765032849813,385.71483426627793,277.56931246673815,313.4971704866905
2001-12-21,148.40234790701032,351.82884466774607,371.04531524242236,258.1048533827022,131.04109049542066,141.2271464255054,164.39316593277215,218.40728838695495,187.96343118841858,186.2332339415299,223.8321603246216,264.64740133652566,421.46371974275934,149.78614845361793,207.99991089325349,493.0467474347659,340.1376096928359,385.77315937103344,277.9132699311123,313.682798052559
2001-12-24,148.2187449793265,350.94762030172865,370.1313481935069,257.1937129391229,131.91915931726916,140.53795681316493,165.3441436932343,218.7100521807987,187.2890371084005,186.47772568611234,223.15445185691237,264.604378597396,422.3961136603687,149.1180577444364,207.43640799683433,493.0931094432496,340.95524935071506,386.58948768680887,278.80020248687094,314.31672085360714
2001-12-25,147.33575515441197,350.8123182370576,370.8643477404145,256.9558408488678,132.83422871369544,139.54690183095366,164.8923817535464,218.35090311848242,186.46353736537833,187.25784039327144,223.95475388134537,264.07594130734213,422.7271455356233,150.10262097195806,208.15001296811218,492.96019056335757,340.773818043011,386.86737306749524,279.17694856489317,313.83646351582473
2001-12-26,148.2882099643234,350.4206973177838,371.5698649610011,257.6058675019828,132.9652829380268,138.6165738088623,165.10298531684626,218.90709833305502,186.24312152606183,187.96898487530578,224.03328518070398,263.9192183219617,422.1662799368046,149.39794061789394,208.11077233045458,493.56999686075164,340.0804830864278,387.6511484420409,278.4051116712502,313.8528669216771
2001-12-27,147.47871698275927,350.42200514744417,371.0438299759411,257.65035962114655,132.22027879056995,139.36772791460157,165.61553357179608,218.85657706721022,186.42510276420396,188.94809001081697,224.34860700912373,263.4004945577552,421.62440815885,148.80997906539943,208.54915539175335,492.7820605441382,341.07059536843724,387.35188749948577,277.4540038324205,314.15118097672973
2001-12-28,147.48052188265606,349.94288323917186,370.0533353759805,258.42142748180135,131.8392891311056,140.18136215552317,165.4736426907048,218.47171454319124,186.62243095328319,189.79372045684153,224.80145326800408,263.07353072025126,422.02378923972816,148.96417729250157,207.61722123275848,492.2009809189221,341.10695526158867,388.05198384845676,276.94242254625635,314.3456871379231
2001-12-31,148.46279518592698,350.0552083370376,369.33338420691706,257.467500766316,132.29845839477412,139.33566485407957,166.12270848321577,218.51660891546123,187.24601420813252,189.5341657585325,225.4207438115817,262.65706920295463,421.33618840676996,149.78267253243322,208.0839041292487,491.7197630970212,341.6150735520375,388.260753027082,277.41801051313473,315.14668068318986
2002-01-01,147.55798725118277,350.6732684319963,369.3049800658383,258.3374040402709,132.34111720161764,139.40160102254117,165.6299528917441,218.28989737287776,187.2009538610401,189.65543375840767,224.75912396805978,262.39717400545277,420.984950368761,149.38761924304728,208.94330279029694,491.54407259348,342.09691863041434,388.10275768415767,278.0752675224948,315.65398039770866
2002-01-02,147.21884775960902,350.70463667518095,369.08191512740746,258.36537398833735,132.52554396863604,138.81335269806453,165.19575615621358,217.30633344091697,186.81729002554235,190.37942036516543,225.5846956752456,262.55005351156007,421.69222903651615,148.93955114190163,208.23006602514369,490.826765297828,341.51817858282345,387.5672173133601,279.06302339190603,315.9290119297957
2002-01-03,147.4715691681455,350.65059075302247,369.6765395640434,258.62835079032857,132.99899235779964,139.09136374323194,165.72158719120694,217.95244327586943,185.99565594859487,190.19254208303,226.32000317378584,263.3781781510912,422.46521843766277,148.16178085217143,208.39245679716444,490.0635637255123,340.74224564006016,387.8749650896296,279.0915930742939,315.1919605769526
2002-01-04,148.18410640217732,350.12256747497497,369.71412275061243,258.71586164700426,132.02929879248197,139.44986405303473,165.43732122013,217.2099051409659,185.45999500345116,189.8965538352707,225.93406677034523,262.852186102041,421.8100329914939,147.75083068179293,208.4452325293068,490.6683855967608,340.488794169509,387.66585039430953,279.65602015576087,315.97400369699557
2002-01-07,149.12562143851588,350.88301900216163,369.2393322438061,259.24356426273357,132.65762704724148,139.06762407883195,164.6185205375137,216.47226080970668,184.68965056741553,190.81494270126979,226.5917813606379,262.67032097185466,422.09410427742296,148.67554264587096,208.51044549390673,489.83828942516374,340.07116380434127,388.59239678455145,280.443252856607,315.0785433420865
2002-01-08,148.51518066604763,350.7817223452556,369.7658012441505,258.8584785387538,133.0584503761826,138.84335801335098,164.4496104404266,215.9597619372863,183.96436977281965,191.54456871413305,227.52428181921522,261.8662700821059,421.1073868537444,148.94206080533132,207.71199274008654,490.7931494900637,340.3234641734221,387.77300633244164,280.968806828708,315.9348764187804
2002-01-09,147.59728793395502,350.27001959020737,370.6822537587276,259.6839328326282,133.55451340246157,137.9908739468382,163.93111217964665,215.33895314429526,183.98600748451625,191.9609061876186,228.1133736437458,262.2381644995226,421.0352196611156,149.36340635233933,208.30981931519835,490.42651660547426,340.5025514154228,388.3429102893183,281.6697148825943,316.4828434159489
2002-01-10,147.15496042787655,349.5740007842079,369.93014151887456,260.1029407403306,133.42283301410552,137.76195016128887,164.17391457108474,214.6200964547419,183.98820558287233,191.45330853854497,227.1976097463309,261.8891229961016,421.82444988935356,149.09697542254506,208.4330155021972,491.32047570047956,341.2625406895826,388.1602715894617,282.355520830797,315.89438375372663
2002-01-11,146.47604030916412,350.34647012735013,369.54558686689313,260.79248520679477,133.20668366071553,137.9812982457746,163.54840976123944,215.00316154862603,184.35912366155387,192.4006900075349,227.20876624998587,261.0182986738798,422.8175188900414,148.60069630825598,209.1553975263835,492.0796830538793,340.8713048056115,388.0232085319165,282.13214234358566,316.3489778465652
2002-01-14,146.3521979736181,349.515127290541,370.10325475955057,261.1942369892789,133.76023866028078,138.45503966895947,164.053308776609,214.93650980175465,183.4054553294831,192.05937036754915,227.33752816668598,260.74812089292686,422.2472073783843,148.71246888957268,209.3044423656862,492.9214033367151,341.1232028074965,388.4058483275738,281.93852862161145,317.29338361842724
2002-01-15,146.86906432976903,349.28859590873674,370.3140360860816,260.8077691327451,133.78860321843229,137.6869363968905,164.79415794717914,215.24430476748523,184.21736944875934,192.1802077904261,226.51583297586413,261.633048966726,422.96187301353973,147.86399288283957,210.04350643219018,492.2862030019901,341.5615538300006,388.56971572644045,281.7686305444656,317.27915294297014
2002-01-16,147.65564215136095,348.6446474657666,371.021469331343,261.4582320610782,134.51083325509146,138.57161823761004,164.12498981181668,215.7554109741997,183.5903950111346,192.04547414756283,225.97741510244393,261.0621323540406,422.15001424729934,147.58768598265866,209.92607038548917,492.62141648097366,341.3921995419038,388.6104407628114,282.6615244299026,317.6727598853166
2002-01-17,148.11642007308902,347.71369496288236,371.8448450353542,261.0717362404594,133.64802813817312,139.0915201234834,164.7203926122657,216.28455370612943,184.10119033281057,191.6442939281352,225.64295589270483,260.56194480696803,422.66385337338494,148.48680139943355,209.68429986368855,492.387491887186,341.74352391916653,388.7636850645942,281.89633869213435,317.93121111968225
2002-01-18,148.26323776364163,347.8670962154958,371.0493725000104,260.13175576490227,134.059306690784,138.2635124226963,163.83830422466303,217.1150632410195,184.94154403782449,191.31845001611077,226.31039581984768,259.63499751631207,423.30598075209133,149.24623404379744,209.0565317464584,491.8302633398309,342.5254575427529,388.46228712814184,281.0025991832544,318.7369403082479
2002-01-21,148.85539143900877,348.8149745769811,371.3826132311085,260.1792862779473,134.259759180256,138.09553111663712,164.01063986187535,217.45871843652165,185.36668726337626,191.61402223233077,226.64030260005944,260.40750107912186,422.3837728502767,149.38962240083117,209.0751424591504,492.5796616195448,342.98290590064863,389.35520299851163,281.2721670510771,318.9540683656424
2002-01-22,149.19957571619057,348.7647619759543,371.72665244029946,260.37170095252566,134.93611330089155,138.4639582855306,164.38128650561057,217.22153977441872,184.93348594360182,191.3574270934227,226.72153665040884,261.2393684546399,422.78101238366287,148.95983682704278,208.78314000999967,492.182206412777,342.6429117261186,388.4846345239663,280.6760377753854,319.83991975149354
2002-01-23,149.31275967010433,349.1755591392115,371.3156985568364,259.88575724803906,134.9953617701672,138.365645628623,164.7400244174504,217.17961820284015,185.0960994407308,191.55530855077686,225.9700859904036,261.2505911315791,422.78661177811256,149.74289739536303,207.99367312631801,492.6887292228361,343.27809555738133,388.10929866295083,280.75943252465987,319.8139668688462
2002-01-24,149.82378312476027,348.79558382968463,371.80645937329615,259.0677070018407,135.54282016804407,139.1837935984972,165.6526323630633,217.99759268812215,185.09822998928783,190.88033258001423,225.22704133596102,261.76612251963525,423.3524542223358,149.0383919457977,208.7646562601826,492.65492858162037,343.93649367379453,388.8111528202938,280.39168319429194,319.5991782816533
2002-01-25,149.99676441692958,349.109730775758,372.14455652092295,260.04996729287365,134.98269097279623,140.16649707969594,164.7376175635492,217.38159607143737,185.0300953356524,190.58172970566298,224.53273530675568,262.47932336509245,424.06109268515877,149.16491454567105,209.62563467288686,492.5962606071555,343.2017071520556,388.355555299216,280.8680415569984,318.920341105496
2002-01-28,150.11593190554933,348.64358844896657,371.2262852975628,261.0115241344578,135.88747725690325,140.4093512907181,164.99935638399538,217.4440464708107,185.19683154742867,191.00582969453967,224.11843809729547,261.52262463256807,423.5240358660008,148.69612074744785,208.83173932223056,492.1804249738491,342.63607791269783,387.7257821196971,280.66591731061334,318.7511074245404
2002-01-29,150.3048758818797,349.23898958612415,372.11787829416585,260.405440366104,136.8693128790919,140.2257954194465,164.0173296841872,216.80947004625634,185.9477581074102,191.04196903317097,224.09804663856724,262.17688152167455,423.4661627600298,149.1194984907929,209.80695859647227,492.6772039906633,342.6364758808855,388.2165247520619,281.3916520648354,319.12316610591637
2002-01-30,150.4042893039384,349.8647195679199,372.3888792485499,260.499105236937,137.44968480562943,139.57787694665979,163.10489434096715,216.6331594689605,186.8484405244158,191.1087579754532,223.6824546205814,262.93272070789226,423.8882119591257,150.09910470271885,209.35774540655046,493.53445263219254,342.84106927573396,389.1611266470183,280.77582417539753,320.00541798065507
2002-01-31,151.19055161007245,350.8053324723552,373.33390190194416,261.4787978321605,137.11027432946744,138.76729295245653,162.36654959089387,217.5360098280994,186.87757480266646,191.78618830900413,224.4687117711943,263.522610267207,423.1065571914908,149.43286900958128,209.44722344969966,494.06836632351497,342.9020605222937,389.4780384710468,280.0022545757729,320.70115259615716
2002-02-01,151.8879797193273,351.6923565265365,373.39092436040653,262.1139719250549,136.83168825977748,137.87700239505173,163.20951001283578,218.14751829498627,187.33873435187914,192.69294567577978,225.17517543575758,264.06196301289714,422.1370600765189,150.13414843532385,209.0902906748881,493.5063982009987,343.6371771781823,390.0623099032516,280.43469801707903,321.47107535575145
2002-02-04,152.23884668743335,351.8459257989905,374.2017282000667,262.0769235460365,135.93715519925954,137.11107866528653,162.33983934272908,218.60385849675518,188.31850303752387,193.4104842290211,225.24324161998368,265.0188019559663,423.0057000605119,149.4611608565984,209.7379916516223,494.0796245069555,342.9663227079219,389.7027334621785,280.8428885893621,321.95340768974035
2002-02-05,152.36097766512805,350.91711719931146,374.05603052043904,261.1842537082638,135.27649930531433,137.21554847380884,162.0590648703536,217.64963916682856,187.4611575764448,194.25250831036115,225.57245807249143,265.07485555527165,422.6435671335389,149.54624214294037,209.4138242878565,494.5524996729143,343.4720069910974,390.5253866604399,281.7469063790005,321.574878553534
2002-02-06,151.90789864294155,350.42714986276906,373.45601764524207,260.8330319861974,136.14686582068086,136.8002982271233,162.24679782871087,217.83607397871563,187.5486397128302,194.63331885394018,225.70432662318868,265.8865066628898,421.95381049913436,148.79589763016494,209.43887592211888,493.63889925119327,344.1884287463692,390.80582002092166,281.51920453142924,320.6286233364957
2002-02-07,152.45531119804346,349.43938276473875,373.51173137761975,260.44516716965705,136.6225311245647,135.99731797265713,162.88329454953023,218.75313309372962,187.7948523687186,195.011454749122,225.91174114415193,266.50151757725547,422.03039552061426,149.6748625018559,210.32128365357048,494.6139252404494,344.6870161086454,390.2968820326753,281.85225837428874,321.26949903591316
2002-02-08,153.07931588644,350.1897485638945,373.04046933545897,260.85801167236673,137.10096912300904,136.31432316910448,163.45976762498918,218.52629373784197,187.44179159520647,194.08738676106788,225.17259338029086,266.9695987708427,421.15473972650966,150.29428918101408,211.13198367639134,494.2721991630328,344.61529453874556,390.8554237731638,281.8876116542758,321.57794340603584
2002-02-11,153.1838133930541,350.1470398316563,372.4301167517466,260.07367839549545,136.97156770808482,136.80977856984185,163.73583741366082,218.93004170494825,187.5554913800264,193.61277028606287,224.65064657174284,267.15183272216944,421.94351758110224,150.1972617879286,210.99261162198678,494.09526907039896,344.6752927418177,390.1893541800911,281.44042959073255,322.06068759615647
2002-02-12,153.17376165241686,350.1487102639597,373.1728143052851,260.29216350438526,136.16407051732094,136.76075963606127,163.26363582903397,217.94797707769612,188.50488079100813,193.0701744430386,225.07975529832828,266.47073411395394,421.51431075855055,150.73825942592444,211.6396870517353,493.89548657989377,343.7637747709135,390.57747138887373,281.32365202241687,321.4164246401751
2002-02-13,153.85571371881935,350.4323968874114,373.6438656998649,259.34660326584515,136.31836122205846,136.03179982603928,164.1684666021809,218.20269576275018,188.3175772488457,193.12860516061028,224.33802381379752,266.56770534159267,421.7026528085386,151.07010211548211,210.6617360658406,492.95015965916787,342.8513953344506,390.47464597404644,282.09229547146515,322.2424882195989
2002-02-14,154.55819282124028,350.1172413958714,372.9125889038816,259.91758986486263,136.73525170342958,135.48813914977862,164.96856700479023,218.6062561073818,188.35640708228178,193.5103067024203,224.74817930753784,267.38977547403226,421.5938953686752,150.97123058324766,211.61571438406227,493.4776699760215,342.28463287961694,390.21782053631637,281.17517483714715,323.1735068787236
2002-02-15,154.4974771186317,349.2844543334683,373.711088848426,259.79820202560063,136.40654447569412,134.93627094683293,165.82172644596164,218.8521327286685,189.09031336779466,193.56339781102156,225.35540342639862,267.6592905658285,421.882129312014,151.636550023208,211.83608304866613,493.60148032272565,342.59963272680795,389.38546241371904,281.124527176554,323.1928122896591
2002-02-18,155.12373228688259,348.9438362195035,373.0700285214517,260.080149813272,137.05660429482214,135.7279056105111,165.47603532052904,218.95651223166539,189.4209908446069,192.87747673597588,226.26250360448518,268.4635324038858,422.36707911718696,150.90264272644256,211.06584378618908,492.68283850660026,342.6002294166465,390.29158251098306,281.7517191325826,323.6457482076919
2002-02-19,154.2995331024206,349.5259796823468,372.192728946281,259.09519395591656,136.0911164420063,136.52441927268393,165.22895654239494,219.31128553494668,188.7974584691623,192.5203467613257,225.3999019167218,267.9078991105186,422.4630693990609,149.9382941565678,211.7857188841415,492.16480357558834,342.6770626346383,389.674903110266,280.97219569985447,322.7631192140297
2002-02-20,154.1987986916653,349.8129358441965,371.6922417633213,259.91290612384546,135.59984609938869,137.41275925740385,165.7305187534069,219.38992915294986,189.09525011206767,191.850409164299,224.74389897656854,267.72018340321483,422.1641288719894,150.64297866078132,211.29188535459193,492.6014918697241,343.528550831676,388.7914390150745,281.1199492244847,323.5761639754287
2002-02-21,153.90310967269465,349.3027669274706,372.42117965367413,260.8924168228926,135.88873479035084,137.65851132335897,165.30305972857275,219.28173676726632,190.0063501612654,191.57101379259217,224.69549682922963,268.5781041879345,421.39477921785823,151.1223888406108,211.28555266683162,492.6711119122348,342.90469417774995,388.5506682442532,281.158373969957,324.51820513261833
2002-02-22,154.81003593687367,348.5130831735397,373.2032522217555,261.43510485769855,136.82583307770366,137.59993496933183,165.24567772341342,219.89215557780238,190.50980047487926,191.74932589119894,225.00477204704666,268.85302502105554,420.527012385943,151.8909554322016,211.93076784315355,492.9001279985025,342.34007421365556,388.39294092155876,280.4134419993382,325.13100094469024
2002-02-25,154.31475787262102,348.3832302721578,372.69501800150664,261.0374197085809,136.111291463364,138.05885864723226,165.56358793576317,219.87909491019244,190.62038577824163,191.23093315835516,225.42321671188733,269.83601411350054,419.9311743685523,151.57561532970584,212.22498582147284,493.18672607484643,343.03324399762585,388.3977288579503,281.31653198952307,324.23595928535497
2002-02-26,154.17145690582132,348.47250595956734,372.5600170321526,261.19435802405025,136.52538035722418,138.85508437262985,166.31442256349786,220.45135735118862,190.28592156700668,190.8038778738524,225.09519794030652,270.49100299000213,420.1121567744081,151.6724928144264,211.38445046211555,492.64350905739786,343.6252823057726,388.3553860890753,282.0043043757707,323.61408824639284
2002-02-27,153.8818473412378,348.76275143095995,373.4523912041163,261.2455157769725,137.34863621273678,138.24220865071047,166.96955041578653,221.02960360427443,189.2864028898758,191.1226603535965,225.42330128693928,270.5782058876903,419.244687924404,151.07406131567362,211.25252206977174,492.70832185241426,343.57086991460415,388.96846575750976,281.3424459377386,323.1909619353554
2002-02-28,153.73193630748634,348.0091195214839,373.10241376931015,261.7906286657761,136.44474016497477,137.25200975347227,166.44275387002213,221.4790225868229,190.18510969649358,191.23125178216617,224.45616029819521,269.67535306351283,418.71838294765786,150.82309905027384,210.89092536775755,492.85289049128187,342.6595139412136,388.0599186264675,281.15819568734355,323.5348604306605
2002-03-01,154.1834271030642,347.26259760396607,373.2718908837285,261.7775164386522,135.57818274761402,137.5085417277048,167.1004101987376,222.4472547341518,190.66090909505726,190.85020825174013,223.75670598188577,270.2307505308798,418.8280254578249,150.66476172215397,210.09219338092691,492.95579544826893,342.88535848019444,387.1989407992141,281.041164726918,324.2736049627565
2002-03-04,154.40052016513278,347.74629968054455,373.5856228251368,261.9694653873193,135.7113783380232,136.66766001095405,167.85663108483033,223.27128367083182,189.99808617219887,191.53445763387938,224.29947785351195,270.36183407900273,418.87494248833667,150.3628122374584,210.59274111364275,491.969577988029,343.2502537835657,386.7695738924467,281.479361948271,324.4829880082287
2002-03-05,154.1312855076838,347.5986165050226,372.6145168053139,261.5399731892527,136.34093542682936,137.57208624840365,167.9417671787077,222.80190235360004,190.51349702368887,192.01916585414307,223.538527275454,270.8759404198592,418.53468207329206,150.8134660961668,210.00511471798416,490.97777951437695,342.6264797359906,385.85147278952974,280.48158418244145,324.27270941834377
2002-03-06,153.55736328121475,347.7796881173285,372.14673230227913,262.4335049915758,136.06796126195033,137.5234157868846,167.37614817548075,222.53183027096813,190.97474878950652,191.98040042681743,223.82774497879802,270.2728597989468,417.90792063630386,151.51013019441552,210.29122749471864,491.2832897362998,343.0146289260549,384.97320468050384,280.4286396378349,324.0628195757731
2002-03-07,153.19735871963726,348.7546048562119,371.36647339201903,262.5250728713594,136.31415610157626,136.67149766087542,168.3126435578718,222.61780729230944,191.31145565902173,191.55481249228282,222.98608048736924,270.2949943887321,418.1427569095792,152.14317709166343,210.19968528771423,490.9533802736062,342.1749307732702,385.21180650803115,281.0924242740716,323.9650846831655
2002-03-08,153.86098018169952,349.0328567183598,371.1907078152365,263.2421592769898,136.96007768170304,137.6201116182868,168.69722092499873,223.10877723546773,192.13575271570136,191.43642131577158,223.07345188215731,270.06895185747703,418.6422195395369,152.80710869137337,210.48098181909668,490.2526971393526,341.2143849966511,385.1041602554062,280.46537435311274,324.45937652988385
2002-03-11,154.19041503315304,348.0438995146806,370.26370322832906,263.1348996810512,137.4758419853094,138.29826663284538,168.34093419561844,223.99669828524753,192.49158697018427,191.19510503371336,223.53305630979526,269.5387208112933,419.07311282873394,153.02450480214756,210.69624059144087,490.79813190960994,340.6605813135869,385.347362610573,281.1266948207427,324.4384193823706
2002-03-12,154.105869058936,348.844496116112,371.15672803138926,262.965228237652,137.59734246954662,137.36666877324683,167.35657945233024,223.33501853058962,191.4971973707246,190.42631869684288,222.5724596973112,269.46262138258203,418.2672893452216,153.43287970025344,211.1988164415992,491.42661701944076,340.6220230993543,385.1209796699796,280.6057556956683,324.31390163872857
2002-03-13,153.12360228027177,348.7480718543422,371.2981614255199,261.97652598720316,137.69413722206767,137.3620103959524,168.06479159656206,223.51954796926145,191.71452120525166,189.66977324414813,222.1638520288939,270.08644870991554,418.930607203732,153.96745292284257,211.64960724040614,491.4633752826016,340.02754257194994,385.0871648483453,280.7777262139308,323.8607179132772
2002-03-14,152.5901677089832,347.8471492381707,370.8458468167801,262.3454141489585,136.7747879595916,136.46587768764113,168.52395362576064,224.35478326981703,191.42036751433685,189.37504932017444,222.0204258073478,270.922726511771,419.2381720183417,154.5577110684195,210.74566401129877,490.75596541876814,340.0972792328857,385.23614255140416,281.42188188872206,323.7843405277066
2002-03-15,152.08740783001937,348.0123826173935,370.4708140663899,261.6458840125747,136.94635297677607,136.82122579329948,169.4661310344532,223.3755633115065,192.13378768086656,190.36408867305772,221.79264279492423,271.5698552440803,418.52153716143954,154.4663828154521,210.45913654917834,489.9777625377329,339.3859322988822,384.67438732158934,281.33903178479574,324.13979549479535
2002-03-18,152.5006466853694,347.4753315701794,370.83235413989473,260.74551551653616,136.39086217448408,136.88475942843786,169.04864851180864,223.62842377070777,191.14043069347656,190.95419960905184,221.49646374822197,271.2204596866223,419.4780059700812,153.82456440094475,209.9999502381596,490.63326571158564,339.38891321754187,385.5720209243588,280.5283625440063,324.100678440113
2002-03-19,152.87280474191184,347.27106569970465,371.51613411380384,261.648685448852,136.14922526053743,137.04781067258565,168.6647567490223,223.16602447781875,191.71836913875882,190.63503019830992,222.37900624837425,270.9952956836892,419.3875572713849,154.7924683760638,210.7750514223057,490.4239151863339,340.1240015017777,384.84800080100166,281.3358242406069,325.00190407864153
2002-03-20,152.77649923201824,347.36472486817087,371.5086224779411,261.10738028695016,135.18928165195712,137.90019649201759,168.2270930867679,222.81514211654468,191.5636294990493,190.4339881261569,222.96570190125732,271.0237128820155,419.9560935797866,154.06863655678674,211.73144239785026,490.91088065045017,339.81633478512,385.61132806490326,280.7551696744073,324.5370762552193
2002-03-21,153.47033116885166,347.53818586827447,370.64677002416283,261.97101232529445,135.16413788864992,137.30272147282886,167.48072574359543,222.00631891314066,191.62840014524906,190.56523211523444,223.1758857409708,271.5953652891438,419.9305047621409,154.04600345877805,212.32217012610647,491.4087407332279,339.4412370973187,386.0195727345078,281.7336249127184,323.6515849696267
2002-03-22,153.2800537530081,347.7668971946332,370.22762491164116,261.27413780893187,135.30303908370803,137.08172108197417,167.0680288453268,221.74564215964836,190.88726942802103,191.08623182924018,222.80479731609677,271.2572426199594,420.08550714266,154.39638345161703,212.54017661793404,491.1216437185072,339.35404786047445,385.8205180775271,282.12459698897896,324.3004038968941
2002-03-25,152.6635658626052,347.2699225118619,371.0094864399291,260.7830406962547,135.69234373809533,136.25991918682863,167.58951043061424,220.81737248700952,191.74560054861615,190.36981628331384,222.1545351147218,270.7185814480727,420.33720316067746,154.58683827921305,213.13749354018896,492.08207351132353,339.7182523171623,385.52660191851885,282.0942380879487,324.27477769740165
2002-03-26,153.63972692961974,347.5224479105077,371.7649138886726,259.87588729660473,136.22479567705463,135.98102852698403,166.9228737359899,221.52728344678712,190.8346406208697,190.944884446697,222.20927624438085,269.9049171490796,419.6791800529531,154.05313843245003,212.9500349164508,491.09612753273734,340.3970822779906,384.9550244150003,282.23858532839733,323.6733260544124
2002-03-27,153.76735775538725,348.3633672462946,371.74983242714393,259.92307682959483,135.9367802912635,136.64062452547117,167.0833783174438,220.67656145172916,191.0681562112077,190.92830193922313,222.85863851619354,270.647109072531,418.76453886450236,153.73229981360475,212.4596407820358,491.366561536149,341.12696512409565,385.0208686578964,282.8938828744777,323.1412177977186
2002-03-28,152.77664894671028,349.34223140723805,372.0041210635313,258.9594052509373,135.0195059592299,137.49544621870803,166.37894425032985,220.12740107592654,190.9046022666481,189.93238969794749,222.6105391432923,271.5908929801847,419.40029385519586,154.26891716917612,212.29213122957185,491.41755312301405,341.7244842926359,384.72268927587686,283.4326105669679,323.511492448316
2002-03-29,153.51574764173958,348.65031495311814,371.26934460173607,259.0515946079308,134.4418258158033,137.27056147530683,166.94736581578132,220.39122411261076,191.88035878304655,190.28024878136412,223.18574016446593,272.20098426795784,419.7944210758482,155.06103226433206,212.08619288046032,491.96296863312824,341.3696030452417,385.489363697214,282.6030668177427,324.18531559788323
2002-04-01,152.79435323721742,348.380282120731,370.60695362419955,259.2058938699791,133.8388228988349,137.37836029066492,166.988667841267,220.1466747570218,191.20400232353325,189.59749260632313,224.1697385030714,272.98918825544604,420.7205976444365,155.83379327811042,211.45471853633433,491.78706622690225,342.0411669183997,385.0311630760512,282.3175250411683,324.5287122436019
2002-04-02,153.03050959861773,347.42586074154485,370.915346038882,258.7319211840591,132.9527703416194,137.35905453029798,167.29629593348346,220.32233519741257,191.52503398282167,190.46544283877333,223.36523280659583,273.65359813032785,419.7990510660838,156.47324197794472,212.34553619490404,491.81162087332257,341.5882452263508,384.71020944929364,282.9530914163161,324.2692651248541
2002-04-03,153.12887101650728,347.24829210539957,371.6942813017488,258.79944817928157,133.08446483599616,138.11802994236766,167.85578153542752,220.19756427135007,191.06641178002496,190.48838829116204,222.9333054178413,273.94259974126413,419.8435287912781,157.23256074088627,212.62014700104726,492.37073758406734,341.3426390083784,385.4985791292685,282.7277613552637,323.9918587481675
2002-04-04,154.0021661488901,346.9639682876133,371.8964428036757,258.09229662902754,132.55040637707015,137.6239859799614,167.3001107661007,219.85310341251125,191.30065257103544,189.96339266973936,223.77686533697644,274.13113915918024,420.16271617594333,156.4932737001289,213.55165772228054,492.91472581418265,340.4784092640382,384.640700410095,282.28838850423995,323.4752233247735
2002-04-05,154.57504109201943,347.3574512370445,372.09405325114506,257.2668883225788,133.1510580585943,137.64535262922053,167.15346365199204,219.03626217165788,190.95488393113567,189.80709991996417,223.07027863504578,273.71047741454555,419.33188668128935,156.72617744750838,213.2410906137856,492.8000460430402,341.213516673021,384.21525747600674,281.94504601355334,323.85580363522485
2002-04-08,154.6770675996275,347.77395387419466,371.4556436115221,257.05153978464773,133.83065879919914,136.78573825991967,167.92770285240383,220.0034050225184,191.68015184740852,190.7523210869754,223.92744738566614,274.62466895438286,418.34163229128296,156.67713628526403,212.58454619650712,493.31774439744044,341.539646604509,383.21657580868833,282.06966795575715,322.91804425638384
